seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_likelihood
0.161720294087667055E-01,0.210987170653017984E+03,0.455789993718541453E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.436831084526868418E+00,0.836309476200167157E+00,0.560629444899186565E+05,0.370583389330429509E+04
0.171383764866056346E-01,0.219761747074297347E+03,0.362124353536732724E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.475696412590602802E+00,0.550609797728071393E+00,0.560629363813380551E+05,0.370583429009386055E+04
0.160093569069693423E-01,0.345560542482466531E+03,0.428102435917977822E-01,0.265749852999999973E+03,0.560630302119999978E+05,0.398930398358527533E-01,0.730435948441476635E+00,0.560629308302237550E+05,0.370583506475207741E+04
0.168650213670237005E-01,0.115617534905101323E+03,0.719284665442884052E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.340945902206967466E-01,0.493150181906679363E+00,0.560629238619557509E+05,0.370583900097737478E+04
0.176915684351042803E-01,0.236263012565599325E+03,0.343321877108469065E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.667808870980908131E+00,0.266570974442980391E+00,0.560629440121712105E+05,0.370583949117115026E+04
0.176833367008407544E-01,0.241838628691892495E+03,0.478135931438855355E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.508593989989933215E+00,0.536030643152901387E+00,0.560629370760026723E+05,0.370583974704864158E+04
0.155220686816113073E-01,0.270377138168341219E+03,0.905786446198978829E-01,0.265749852999999973E+03,0.560630302119999978E+05,0.272236491870570974E+00,0.851490877916800559E+00,0.560629579544201115E+05,0.370584158624643078E+04
0.206713126862875067E-01,0.579612636022194039E+02,0.819198352293797893E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.595794994664840982E+00,0.820371141061667197E+00,0.560629209439911647E+05,0.370584254658326518E+04
0.174406859476094744E-01,0.159766317163568544E+03,0.541729649465900631E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.774837861890643964E+00,0.720278533578851854E+00,0.560629628918120434E+05,0.370584321514973090E+04
0.167174601304951390E-01,0.169674945031920544E+03,0.544103802596525687E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.780522898353033651E-01,0.202544304400330055E+00,0.560629347543788099E+05,0.370584333654987495E+04
0.185602929409149769E-01,0.151206125177436206E+03,0.691169562626656631E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.669456265103148401E-01,0.321515863751749620E+00,0.560629450626889666E+05,0.370584356164805286E+04
0.209290219172849137E-01,0.462657208848325681E+02,0.818454278628100163E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.987107939465476925E+00,0.666561844592319597E+00,0.560629543845746230E+05,0.370584417701739767E+04
0.154500481211438459E-01,0.238496600205399915E+03,0.270477046377282093E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.897007348205794974E+00,0.247942473923941059E+00,0.560629382032281137E+05,0.370584451993366201E+04
0.174560323621989893E-01,0.467776559034866892E+02,0.844126437904428872E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.196362374235780138E-01,0.902552624935395176E-01,0.560629198337576163E+05,0.370584629674932330E+04
0.185517869282893037E-01,0.140864521099764971E+03,0.639296481618470969E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.345456174634464430E+00,0.813803113277819068E+00,0.560629193708371458E+05,0.370584651899375240E+04
0.178519118679961938E-01,0.136450434098062118E+03,0.601370049708560894E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.725238600320226579E+00,0.467610085328529268E+00,0.560629679988415373E+05,0.370584674288440419E+04
0.163158044478404693E-01,0.206128287220709495E+03,0.334086019249577315E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.835950860240727067E+00,0.536937838487895114E+00,0.560629649957847287E+05,0.370584677382521295E+04
0.155965591403065314E-01,0.244092131824146435E+03,0.188740654209243769E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.477992310074903948E+00,0.425626839859405748E+00,0.560629557134212955E+05,0.370584802966086409E+04
0.173864330618383918E-01,0.381239376222411181E+03,0.473632269030361749E-02,0.265749852999999973E+03,0.560630302119999978E+05,0.117335376340096428E+00,0.223534431806612262E-01,0.560629605491006223E+05,0.370584838053124713E+04
0.177544790274676151E-01,0.186060279769202481E+03,0.530529997883226412E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.387938044418499772E+00,0.902175373114715518E+00,0.560629588967226518E+05,0.370584865182192061E+04
0.157387804148547729E-01,0.306220629230774250E+03,0.607298179180429387E-01,0.265749852999999973E+03,0.560630302119999978E+05,0.160195628639717147E+00,0.645915524671438535E+00,0.560629458105993835E+05,0.370584871712991298E+04
0.157715258378557550E-01,0.222171122557269712E+03,0.400440048876692656E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.742303518017590647E+00,0.443950465850227294E+00,0.560629446584334146E+05,0.370585039502445943E+04
0.183531722716270967E-01,0.909233120482471975E+02,0.690974838662823498E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.920352129926712559E+00,0.452090614940481805E+00,0.560629636858629601E+05,0.370585125486281049E+04
0.183531722716270967E-01,0.909233120482471975E+02,0.690974838662823498E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.920352129926712559E+00,0.452090614940481805E+00,0.560629636858629601E+05,0.370585125486281049E+04
0.159358638385795441E-01,0.271121207415077151E+03,0.530049806828511161E-01,0.265749852999999973E+03,0.560630302119999978E+05,0.394762041405253450E+00,0.641879752221195199E+00,0.560629320066916625E+05,0.370585126229241996E+04
0.157850578606274772E-01,0.302007862069788700E+03,0.489519118670186382E-01,0.265749852999999973E+03,0.560630302119999978E+05,0.503840352638199818E+00,0.192476610273179138E+00,0.560629516242453392E+05,0.370585165810976923E+04
0.168127262355635652E-01,0.204796602243503742E+03,0.351865800597704781E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.669290881747084843E+00,0.972373316010979177E-01,0.560629595746946943E+05,0.370585243714284297E+04
0.167795713664819421E-01,0.258704672925450780E+03,0.160895680181882966E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.192530950547189578E+00,0.277654808819546406E+00,0.560629595588341181E+05,0.370585368180625846E+04
0.173164417096831544E-01,0.144433354306912747E+03,0.627378062459904795E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.794221649288435159E-02,0.738369557865192316E+00,0.560629194496147902E+05,0.370585384189045908E+04
0.178706815083430545E-01,0.188547781862584770E+03,0.487483140534096637E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.209354817816082756E+00,0.769840940539192942E+00,0.560629273478114046E+05,0.370585486624559962E+04
0.194809279947774673E-01,0.787320236234430570E+01,0.957714605415914022E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.156509568683874639E+00,0.960511978853507031E+00,0.560629378419662826E+05,0.370585534808538614E+04
0.159081477788971699E-01,0.314855465793354426E+03,0.172849630781990449E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.483238979356085230E+00,0.806042745872858402E+00,0.560629371129170395E+05,0.370585818268732419E+04
0.216949827315059372E-01,0.101497347411111356E+02,0.943687928227582074E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.567232742857031402E+00,0.291499108993175604E+00,0.560629534584341163E+05,0.370585910505734410E+04
0.202237456839226247E-01,0.618752954988075743E+01,0.968140379120943639E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.113505683290287221E+00,0.489427517354664721E-01,0.560629515223219860E+05,0.370585923410052510E+04
0.197423280758768326E-01,0.681574075869904306E+02,0.783004560072429023E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.478981902625702616E+00,0.683219234362753114E+00,0.560629227559310966E+05,0.370585968400813454E+04
0.181049636678771823E-01,0.326644244501914443E+03,0.278799574755379852E-02,0.265749852999999973E+03,0.560630302119999978E+05,0.211383872862554778E+00,0.107720655109801083E+00,0.560629537493521857E+05,0.370586292819399478E+04
0.181308015027472798E-01,0.316209360117609492E+03,0.220033310677813954E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.137186020647975915E+00,0.762795628350130955E-01,0.560629223575148862E+05,0.370586367974012501E+04
0.168286251214673464E-01,0.234909394615931461E+03,0.476168198307318657E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.210558612444046861E+00,0.734109594440121249E+00,0.560629234840766148E+05,0.370586387948424817E+04
0.177610592801993213E-01,0.971837091312854398E+02,0.781355874962906372E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.796037492458295526E-01,0.768394034184265551E+00,0.560629513984358273E+05,0.370586467438017553E+04
0.165581188077767658E-01,0.366690564591464693E+03,0.719297987911181741E-01,0.265749852999999973E+03,0.560630302119999978E+05,0.242829663320965311E+00,0.188446769528507682E-01,0.560629339107782216E+05,0.370586532625612563E+04
0.174601777400575260E-01,0.163183590799052297E+03,0.544582519585841696E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.749559876947833548E+00,0.189643200754710167E+00,0.560629685983724048E+05,0.370586586891224306E+04
0.155710004718542135E-01,0.250219765079455158E+03,0.223090847148186666E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.835210933200937755E+00,0.103759783979609749E+00,0.560629370189667461E+05,0.370586595949594448E+04
0.177113407788028129E-01,0.186513748007200974E+03,0.539850104801269826E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.922316985284282187E+00,0.460723374415805964E-01,0.560629227088390908E+05,0.370586667679066613E+04
0.156009888744379870E-01,0.304508207058117534E+03,0.833561059881533783E-01,0.265749852999999973E+03,0.560630302119999978E+05,0.395941800516946107E+00,0.878640315000161376E+00,0.560629480255997041E+05,0.370586723602338589E+04
0.181277684415630247E-01,0.103485748361485449E+03,0.667293442924147606E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.547477206678846917E+00,0.486344533721823791E+00,0.560629587518736880E+05,0.370586734651756251E+04
0.192771022255011186E-01,0.512768543361835825E+02,0.825101854587515615E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.636280819192860170E+00,0.586567646201783477E+00,0.560629640596908575E+05,0.370586737609412648E+04
0.187216816979047067E-01,0.191155007560485046E+02,0.916032059386124309E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.526747379861661411E-01,0.307587381429528905E+00,0.560629590434824786E+05,0.370586741138421803E+04
0.177689448626475420E-01,0.141775588295003303E+03,0.601416710260743059E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.750460244744113325E+00,0.792233801660520487E+00,0.560629548802724457E+05,0.370586868078576390E+04
0.184381970998888541E-01,0.322023972330404547E+03,0.290654015862717496E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.750053201801483688E-01,0.841331853943961372E+00,0.560629327424560397E+05,0.370586940667899671E+04
0.170852640990960120E-01,0.373461240234889146E+03,0.120856787231402626E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.473261437156183240E+00,0.114684286065912813E+00,0.560629496805540111E+05,0.370586972550564951E+04
0.184251360575205976E-01,0.378841491060929002E+03,0.161042034456471833E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.399269381211187907E-01,0.332297260808659012E+00,0.560629439731106686E+05,0.370586984064055287E+04
0.159428658899927814E-01,0.218777737837769109E+03,0.271171803670849976E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.678560442925057128E+00,0.450053558353157690E+00,0.560629625145878599E+05,0.370587068560190437E+04
0.174426294214220859E-01,0.241268024822817068E+03,0.337891742099293957E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.797789157525390785E-01,0.913277589877382390E+00,0.560629601169141752E+05,0.370587110740625030E+04
0.172351736804230264E-01,0.295271351692888118E+03,0.879842847450853366E-01,0.265749852999999973E+03,0.560630302119999978E+05,0.995017651224581884E-01,0.759959279158578416E+00,0.560629599430079616E+05,0.370587371529241864E+04
0.167767233718306777E-01,0.171239481010263830E+03,0.519057183237587760E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.335904695675912746E+00,0.547690765569032623E+00,0.560629666827079200E+05,0.370587386392030021E+04
0.187482041300320104E-01,0.612945271694556766E+02,0.790042049872319740E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.592471837660148326E+00,0.222355184141612539E+00,0.560629261430617626E+05,0.370587438399360144E+04
0.158929507345867832E-01,0.253869698563222443E+03,0.694472852241939942E-01,0.265749852999999973E+03,0.560630302119999978E+05,0.617063206267665421E+00,0.841430715917238392E+00,0.560629501930388724E+05,0.370587441575355206E+04
0.192066226554947830E-01,0.763519773365846248E+02,0.746547452252513066E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.928980417613271992E+00,0.245008792778718149E+00,0.560629603807567037E+05,0.370587469341680026E+04
0.178375017126942773E-01,0.251704801311517912E+03,0.288483987098937189E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.692731186645224817E+00,0.787846097426394831E-01,0.560629283976034785E+05,0.370587510345619648E+04
0.178035891256693481E-01,0.242683491289012949E+03,0.342646840053152324E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.800833367092778525E+00,0.168209048028002739E+00,0.560629443866586444E+05,0.370587614362235945E+04
0.162355284709108753E-01,0.176075163655386916E+03,0.425952211907233258E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.709486257575048906E+00,0.352734696352014154E+00,0.560629492192762264E+05,0.370587665070404364E+04
0.184167773299478282E-01,0.234064091295711933E+03,0.471850197341986966E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.472060268681501916E+00,0.367764642588264190E+00,0.560629363757953470E+05,0.370587944994869758E+04
0.174997718700881134E-01,0.311731697899665789E+03,0.108292199974325862E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.526107718251471845E+00,0.534734036905025523E+00,0.560629369712514090E+05,0.370587998356453409E+04
0.182348209947633989E-01,0.174829424000915992E+03,0.533144232487201997E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.332201437604211502E+00,0.994629546821814037E+00,0.560629360994367598E+05,0.370588028175832005E+04
0.166497575837280844E-01,0.205320456318146739E+03,0.429307325013581598E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.455373373693232997E+00,0.299117535706226567E+00,0.560629198121267837E+05,0.370588058859610101E+04
0.247810647252358004E-01,0.120341425392948587E+02,0.938086713998662169E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.760661773487129489E+00,0.592853660137102834E+00,0.560629527039997774E+05,0.370588098251269457E+04
0.189218621563391858E-01,0.568880481054071154E+02,0.808836545786633776E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.618532521531146573E+00,0.321072158828112353E+00,0.560629191787150630E+05,0.370588134455295494E+04
0.167882806548557591E-01,0.220794020471337035E+03,0.418266061885132434E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.488789645461868594E+00,0.961771524944010969E+00,0.560629431979360379E+05,0.370588135678975596E+04
0.167509511639755450E-01,0.201274996073276355E+03,0.449937884248299391E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.445288601842032339E+00,0.928184193610066210E+00,0.560629687869456830E+05,0.370588162193324024E+04
0.179838310172164978E-01,0.214542394185911320E+03,0.558752465519178898E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.469578124219212689E+00,0.488664943214122960E-01,0.560629438920884204E+05,0.370588180861599085E+04
0.189121483645803591E-01,0.100949462239538832E+03,0.773100921771775473E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.274551326776012294E+00,0.474774494430341087E+00,0.560629475083485158E+05,0.370588287688853052E+04
0.160443132180635752E-01,0.306288980480928103E+03,0.660675270592949032E-01,0.265749852999999973E+03,0.560630302119999978E+05,0.226014814564892974E+00,0.553255662372733492E+00,0.560629201056422244E+05,0.370588488766365208E+04
0.173857656665953493E-01,0.529989380158681485E+02,0.837968507190308798E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.940301651707638880E-01,0.666509150902778513E+00,0.560629553030072930E+05,0.370588758714959113E+04
0.165517988995847604E-01,0.278475718969591469E+03,0.216256864859378006E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.421859435716190168E+00,0.749111477324218455E+00,0.560629653518932901E+05,0.370588823588292871E+04
0.170316259458565440E-01,0.190065035281590241E+03,0.464626869527315578E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.349712632829078884E+00,0.812710862169680581E+00,0.560629367559826424E+05,0.370588830021037575E+04
0.153322839592450657E-01,0.287605228823657171E+03,0.110356592945711721E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.783644892205287547E+00,0.448789198439169867E+00,0.560629301389487882E+05,0.370588931604960180E+04
0.188864478901327668E-01,0.378096861701941336E+02,0.885195437886855174E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.300111735586427342E+00,0.565419551773209794E+00,0.560629399717065025E+05,0.370588989021201178E+04
0.175814445119647465E-01,0.228605739021860813E+03,0.363088804653124819E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.585792388361480398E+00,0.299471496458976527E+00,0.560629252962507016E+05,0.370589036212838528E+04
0.162230451462255926E-01,0.340278838300450047E+03,0.679422381707110445E-01,0.265749852999999973E+03,0.560630302119999978E+05,0.362254231463898457E+00,0.877108163530981644E+00,0.560629323049716986E+05,0.370589046254633740E+04
0.177221539288775973E-01,0.592102681146966177E+02,0.785781068166353514E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.997420894895516996E+00,0.116732254893202242E+00,0.560629376412434649E+05,0.370589094369275517E+04
0.161240891691284312E-01,0.199869550271042073E+03,0.494412706311888384E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.354029774866433333E+00,0.256923641229353350E+00,0.560629474591780527E+05,0.370589094872862916E+04
0.173509130883382316E-01,0.275975383914967153E+03,0.149339832804876588E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.693233671778090033E+00,0.260427300613354840E+00,0.560629502914148543E+05,0.370589097465957730E+04
0.175749730302574778E-01,0.193104930605182204E+03,0.481721680831872778E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.426699445449187920E+00,0.720269906073623734E+00,0.560629230172459647E+05,0.370589099885585438E+04
0.159334739958746016E-01,0.287148105034768150E+03,0.319217773710601727E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.223129330878421572E+00,0.525631747258114707E-01,0.560629319973863821E+05,0.370589211964789774E+04
0.170222625496162655E-01,0.258511192124770503E+03,0.315552814083349731E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.229114060965718763E+00,0.694637446448418516E+00,0.560629658799814570E+05,0.370589223578351812E+04
0.188735338859205119E-01,0.768595908362229778E+02,0.766106784809082009E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.442255330497389465E+00,0.967912748052777827E+00,0.560629238049097185E+05,0.370589237991430400E+04
0.156028065166399638E-01,0.233827857582780837E+03,0.106228567565643986E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.718177418149999580E+00,0.390403855455247306E+00,0.560629495164053660E+05,0.370589310977497735E+04
0.164158671671929962E-01,0.261756259445340561E+03,0.349568966901877332E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.898388361720218187E+00,0.162819139639511529E+00,0.560629228649036158E+05,0.370589381059084280E+04
0.165328844531112303E-01,0.163075947131361744E+03,0.620373274862607182E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.201425179611545990E+00,0.199476224446663603E+00,0.560629532289411436E+05,0.370589396949560069E+04
0.167187836916937727E-01,0.122349601319227233E+03,0.628783487566020649E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.998906901464448049E+00,0.151582837295405282E+00,0.560629274756137529E+05,0.370589397761091368E+04
0.170670903777454010E-01,0.255430847526549456E+03,0.169650375954938787E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.481934932165812457E+00,0.357374999229723989E+00,0.560629424123896461E+05,0.370589425755899265E+04
0.171047674987121028E-01,0.281132540229910717E+03,0.118612247930510659E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.987961720376650643E+00,0.113290760632218879E+00,0.560629601380593376E+05,0.370589489998995577E+04
0.165459278949962076E-01,0.281338286867338866E+03,0.388047455690749624E-01,0.265749852999999973E+03,0.560630302119999978E+05,0.122535744754186215E+00,0.797739923712735610E+00,0.560629659059692858E+05,0.370589496836350008E+04
0.187274875986785209E-01,0.698191520252882754E+02,0.768897809618899530E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.363692084168177276E+00,0.881960889347047972E+00,0.560629439823516586E+05,0.370589690812056142E+04
0.172182613350023717E-01,0.213870847425436750E+03,0.333885762824555787E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.664249337173747678E+00,0.345883878917022380E+00,0.560629576724125582E+05,0.370589712038917878E+04
0.172005907076337033E-01,0.280886534132201859E+03,0.405538790765277632E-03,0.265749852999999973E+03,0.560630302119999978E+05,0.964185955220632995E+00,0.164003191482516658E+00,0.560629532177329747E+05,0.370589742349015523E+04
0.177483269850407070E-01,0.198550194868750140E+03,0.457407652013402666E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.328661495313247232E+00,0.813239374735496456E+00,0.560629334125126115E+05,0.370589816237793002E+04
0.165583973070423593E-01,0.196443640186242646E+03,0.410525925679971038E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.815490035980876993E+00,0.363714906722179543E+00,0.560629290108123678E+05,0.370589899340807278E+04
0.167924450284858071E-01,0.135132585643293055E+03,0.633091566833255404E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.232741463056439613E+00,0.714590581755908172E+00,0.560629417180184682E+05,0.370589960273092856E+04
0.160534514465313465E-01,0.256077066015380808E+03,0.245233521986548880E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.916428273960489870E+00,0.380871714267257244E+00,0.560629679548489876E+05,0.370589979877651967E+04
0.177883535890148645E-01,0.484787590154444885E+02,0.841520887243951687E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.336345774416127008E+00,0.303717954921833455E+00,0.560629556252082621E+05,0.370590085140258361E+04
0.199043246970134584E-01,0.283801307262278648E+02,0.895618006519441567E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.421701698136635494E+00,0.897040653222457518E+00,0.560629500399161916E+05,0.370590116723514438E+04
0.164196697308512107E-01,0.276592880216157027E+03,0.170282565489377563E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.925969419900138146E+00,0.454540289550069587E+00,0.560629522686595446E+05,0.370590124438819657E+04
0.164127782891844189E-01,0.247637366201661393E+03,0.432937703312933797E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.594578347595888901E+00,0.474089251722649208E+00,0.560629518960519927E+05,0.370590170131072409E+04
0.170446504121845380E-01,0.120443681041166997E+03,0.678728938762893308E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.256983849312233531E-01,0.923910772722085216E+00,0.560629473522866538E+05,0.370590194080770470E+04
0.163235203982282050E-01,0.225674826187748977E+03,0.500651803894839098E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.648018834197433297E-02,0.910198440819335985E+00,0.560629491649925330E+05,0.370590274852498624E+04
0.163508537304653846E-01,0.213083799493642118E+03,0.383146513818311107E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.771811440878669264E+00,0.220214011323302705E+00,0.560629690403286368E+05,0.370590439427569709E+04
0.166103002961153212E-01,0.293632713137719293E+03,0.188122007353403231E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.517881098649641269E+00,0.358790978718288800E+00,0.560629612986203720E+05,0.370590556880524946E+04
0.174557108074428168E-01,0.170225492078461883E+03,0.541621058662280719E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.798478751693611710E+00,0.175642351234164634E+00,0.560629675821685960E+05,0.370590564486730727E+04
0.171200636487272191E-01,0.214774904230002790E+03,0.443111332517327539E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.777080161728259444E+00,0.260912602886740286E+00,0.560629646917195860E+05,0.370590675886075769E+04
0.158904755583285234E-01,0.237092979916990231E+03,0.122312056474536121E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.496499474556551690E+00,0.781291950816658698E+00,0.560629526555242337E+05,0.370590955320933335E+04
0.204510623326859785E-01,0.834885496374028833E+02,0.768434780356481939E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.653939308156447408E+00,0.611384239741197044E+00,0.560629487105794251E+05,0.370591084630761088E+04
0.179337703935164086E-01,0.986551682564571877E+02,0.694752412508344519E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.662789335697609450E+00,0.508639037307814568E+00,0.560629302718474210E+05,0.370591187894607447E+04
0.159571176724565139E-01,0.241672627287990849E+03,0.174144647696649113E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.669024145108347512E+00,0.824528937267338252E-01,0.560629573359548885E+05,0.370591228500558282E+04
0.182291737855382122E-01,0.353520728056013240E+03,0.133529767954058604E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.299139078233642441E+00,0.127946545254107757E+00,0.560629378481327658E+05,0.370591229017558453E+04
0.173209780791406878E-01,0.305936990827049044E+03,0.290933057464324074E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.793849332270873398E+00,0.201090766318386210E+00,0.560629495185375708E+05,0.370591239054702783E+04
0.178675700407149064E-01,0.111490463884280487E+03,0.700494091177424560E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.303567932026959031E+00,0.113460130936192935E+00,0.560629630858391465E+05,0.370591277596279360E+04
0.161370177517383383E-01,0.177038172317784927E+03,0.469842121811651137E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.634721702708828328E+00,0.824873989489795179E+00,0.560629516355031810E+05,0.370591284375241958E+04
0.227318075356704938E-01,0.192723178612269308E+02,0.911239869919293621E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.942556789510043402E+00,0.147071812530308127E+00,0.560629431246048407E+05,0.370591403146947141E+04
0.157316304411886966E-01,0.214546281734970734E+03,0.229463621524820277E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.976297783773591665E+00,0.550253674678481852E+00,0.560629599183865212E+05,0.370591636855210891E+04
0.158305225783847633E-01,0.236591770273323192E+03,0.267479033958508916E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.809337852375814903E+00,0.783420134936545498E-01,0.560629347753734037E+05,0.370591794471661524E+04
0.166986532901532946E-01,0.179491375287961517E+03,0.603895918884774119E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.853335271289704100E-01,0.554310046652967570E+00,0.560629564706604651E+05,0.370591811668169430E+04
0.163630977899902053E-01,0.251585207033986507E+03,0.201129336554023153E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.476174642445406027E+00,0.475390683681243764E+00,0.560629684310554876E+05,0.370591866949415726E+04
0.224871491639382672E-01,0.172950336388399890E+02,0.921697714734459717E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.698330864544501440E+00,0.331238367260332400E+00,0.560629255929102364E+05,0.370592032036861019E+04
0.168708044159845937E-01,0.270756178433257901E+03,0.148627484179111480E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.496478682972532726E+00,0.586451124536231494E+00,0.560629657536500818E+05,0.370592208939924603E+04
0.192106270669332134E-01,0.174073602340482637E+03,0.637153803648654926E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.179578485433540630E+00,0.807420532025608373E+00,0.560629455959493571E+05,0.370592212590722011E+04
0.162029894167143931E-01,0.174394014476302829E+03,0.558538322446694435E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.239977951284299329E+00,0.201584582581479099E+00,0.560629260557591770E+05,0.370592265453021810E+04
0.196959907027714556E-01,0.643965090794975055E+02,0.800770826601404417E+00,0.265749852999999973E+03,0.560630302119999978E+05,0.588419199279213156E+00,0.318603710124430121E-02,0.560629316936254618E+05,0.370592274747629017E+04
